Partner_id,type,Partner_name,Rating_score
117070,Alone,Paula,3.7
38504,Relative,Paula,3.66
76284,Alone,Meg,3.5
99008,Relative,Daniel And Helene,3.86
111952,Alone,Corey,4.2
8515,Alone,Anna,3.89
93945,Relative,StandOut,4.22
94322,Alone,Andres,4.05
28595,Alone,Annette,3.75
733,Alone,Katya,3.83
48596,Alone,Christina,4.23
96801,Alone,Cathy,4.14
28208,Alone,Josie,4.14
102058,Alone,J,3.62
91907,Alone,Yanru,3.71
97981,Alone,Andreas,3.71
13614,Alone,Daniel,4.21
112726,Alone,Helma,4.38
121100,Relative,Laura,4.06
52945,Relative,Nina,3.86
643,Alone,Ajay,4.05
83095,Alone,Martin,4.32
91981,Alone,Andrea,4.27
57356,Alone,Volkan,3.76
77735,Alone,Julia,3.78
14934,Alone,Molly & Mike,4.31
114804,Alone,Mike,4.19
86911,Partner,Martha,4.22
62510,Alone,Sue,3.8
106214,Alone,Alix,3.75
23608,Alone,Mailee,4.2
45691,Relative,Kevin,3.98
1951,Alone,Sherian,3.81
59493,Alone,Andrew,4.09
113995,Partner,Hubert,4.14
64524,Alone,Aendel,3.3
85202,Alone,Abhishek,3.67
95961,Alone,Juel,3.54
48813,Alone,Yoni,3.44
76832,Alone,Victoria,3.9
14368,Alone,Charles,4.27
11544,Alone,Travel Bug,4.28
110919,Alone,Dasha,3.91
101359,Alone,Chung Hao,3.72
13963,Alone,Vera,4.3
66999,Relative,David,3.61
75347,Relative,Thomas,4.3
25596,Alone,Andrea,3.9
1098,Alone,Elodie,4.08
34211,Alone,Manuel,4.21
25077,Alone,Kristina,3.75
47677,Alone,Bea Ebony,4.39
78020,Alone,Upinder,4.02
86873,Alone,Andy,4.09
27793,Alone,Ken,3.82
51024,Relative,Ibi,3.9
84799,Alone,Chayla,3.95
31699,Alone,Brando,3.82
69107,Partner,Hello,3.66
86220,Alone,Lily,3.8
50310,Relative,Chayla,3.73
19672,Alone,John,3.71
110399,Alone,Saya,3.67
89604,Kids,Josie,3.89
90941,Alone,Gaurav,4.45
20018,Relative,Brian,3.6
52659,Alone,Nathan,3.34
36297,Relative,Ben,3.85
118606,Alone,Jenia,4.16
42987,Alone,Ruby,4.32
112820,Alone,Jacob,4.18
29633,Alone,Marta,3.5
95936,Alone,Polly,4.05
48684,Alone,Steven,3.83
21770,Alone,Lesya,3.77
113032,Alone,Aj,4.11
46752,Alone,Vinay,3.98
94591,Alone,Jermaine,3.88
100284,Alone,Ashley,4.15
70940,Relative,Enid,3.76
9917,Alone,Jeremiah,3.76
116379,Relative,Alex And Zeena,3.64
31119,Alone,Felix,4.26
49010,Relative,Kdn,4.14
62873,Alone,Sheila,4.14
80901,Alone,Shane,4.06
75947,Alone,Denise,3.7
41257,Alone,Han,3.83
91199,Relative,Percy,4.34
91974,Alone,Anthony,3.88
13251,Relative,Sophia,4.11
63314,Alone,Eric,4.06
116003,Relative,Nicholas,4.19
17258,Alone,Cameron,4.24
72026,Alone,Claire,4.29
86038,Alone,Joel,3.96
73860,Alone,Maria,4.33
43549,Alone,Ana,4
2701,Alone,Cody,3.75
40071,Alone,Matt,3.55
14737,Alone,Ivan,3.8
45798,Alone,Helen,3.94
62136,Alone,Monika,3.53
91406,Alone,Cori,3.67
66195,Alone,Eric,3.98
122623,Alone,CRNY Monthly Rentals,3.88
8917,Others,Corrado,4.06
30013,Relative,Ac,4.28
90995,Alone,Eric,4.09
122617,Relative,DeAnna,4.3
92678,Relative,Louis,3.77
126046,Alone,Nicole,3.79
32893,Alone,Helga,3.44
129156,,Allie,4.16
104074,Alone,Rachel,4.04
85432,Kids,Stephanie,4.13
72713,Relative,Hannah,3.58
54156,Alone,Lauren,3.72
115272,Alone,Jaleh,3.6
74962,Alone,Florence,4.29
39170,Alone,Vineet,3.66
44136,Relative,Gary,3.56
70735,Alone,Laila,3.52
60274,Alone,Beth,3.9
24828,Alone,Aracelis,3.64
116046,Alone,Gary,4.07
69823,Alone,Matthew,4.05
79493,Alone,Isaac,3.93
71035,Partner,Hannah,3.93
110712,Alone,Jane Jo,3.9
67452,Alone,Regina,3.59
119,Alone,Lee,4.05
86181,Alone,Lukasz,3.74
2986,Alone,Aaron,4.28
64619,Relative,Michael,4.05
48435,Alone,Donari,4.18
72386,Alone,Pablo,3.56
39912,Alone,Valentina,4.32
72626,Alone,Raymond,3.76
119356,Others,Jacqueline,4.02
14110,Alone,J,4.15
20482,Alone,Hadar,3.99
75609,Alone,D M,4.38
38461,Alone,Lily,3.99
127089,,Jen,4.03
52471,Relative,Ashley,3.74
14397,Alone,AnaÃ¯s,3.81
36755,Alone,Eman,3.99
93417,Alone,Ismael,4.15
21793,Alone,Rory,3.71
21753,Alone,Melissa,3.91
51492,Alone,Melissa,3.7
68374,Alone,Kyle,4.09
10589,Alone,Lucy,3.9
9707,Alone,Mila,3.95
45264,Alone,Ash,3.86
83332,Alone,Ricardo,4.11
108103,Alone,Jo & Savannah,3.57
59485,Relative,Kwana,3.7
125933,Alone,Lu,3.77
65195,Relative,Victoria,4.32
96030,Alone,Rebecca,4.04
125071,Alone,Dustin,3.63
3977,Alone,Tracey,3.89
41841,Alone,Simona & Jon,3.89
9649,Alone,Adil,3.98
108133,Alone,Anthony,3.98
105591,Relative,Liang,3.52
38337,Alone,Pearline,3.71
111989,Relative,Danielle,3.6
83166,Alone,Brandon,3.79
44445,Alone,Jared,3.95
95655,Alone,Belinda,3.62
92182,Alone,Neena,3.69
109706,Alone,Michelle,3.29
114733,Alone,Atif,4.14
43121,Alone,Jonathan,3.94
50082,Alone,Ploy,3.84
38428,Alone,Emani,3.7
49121,Alone,Gerceida,4.08
128281,Alone,Sarah-Jane,4.12
7058,Alone,Constanza,4.1
40570,Alone,Chad,4.13
51631,Alone,Peter,3.82
125671,Relative,Vanessa,3.99
18657,Alone,Daniel,4.21
100549,Alone,Cristina,4.21
78666,Relative,T,3.96
48971,Relative,Nancy,4.09
79782,Group,Jamil,3.53
90887,Alone,Tal,4
104535,Alone,Michael,4.26
53141,Kids,Yukee,3.6
76851,Alone,Sasha,4.31
11701,Alone,Yoko,3.96
85689,Alone,Tee,3.96
60771,Alone,Sammy & Chris,4.21
57064,Alone,Danny,4.34
28900,Alone,Christine,4.08
86472,,Mike,4.09
122061,Alone,Aleida,4.36
129647,Relative,Elka,4.05
93794,Alone,Micah,4.24
86261,Alone,Saphira,4.31
58859,Alone,Tom,4.08
84255,Alone,Stella,4.23
24706,Relative,Ruth,3.46
108519,Alone,Jackie,4.15
94943,Relative,Michael,4.02
89873,Alone,Octavio,4.08
31139,Alone,Jessie,4.27
104071,Alone,Brad,4.24
60794,Alone,Joseph,4.14
29617,Alone,Shelley,3.77
77430,Alone,Jonathan,3.86
44382,Alone,Isaac,3.52
52232,Relative,Venice,3.73
125656,Alone,Hildegaard,3.55
12445,Alone,Jason,3.86
9919,Alone,Nelli,4.01
61678,Alone,Justyna,3.87
79360,Alone,Oscar,3.91
100768,Alone,Tommy,3.81
108389,Alone,Nikki,4.07
74736,Alone,Tucker,3.58
7881,Alone,Salvatore,3.91
129528,Alone,James,3.75
32129,Partner,Amos,3.74
64679,Alone,Kerry,4.02
8556,Alone,Roseann,3.8
50387,Alone,Cindy,4.07
76327,Alone,Ian,3.52
36587,Alone,Todd & Ashta,3.9
107579,Alone,Erika,3.58
33511,Alone,Vero,3.78
59099,Alone,J,3.81
11502,Alone,Milan,3.85
51102,Partner,Laura,3.66
77363,Alone,J,3.84
8301,Alone,Carla,3.88
97366,Alone,Matt,3.7
81277,Alone,Marie,3.69
102346,Alone,Michael,4.34
33879,Alone,Brandon,3.9
110313,Relative,Bobi,4.43
16807,Alone,Maren,3.8
10826,Alone,Natalia & Gustavo,3.82
52578,Relative,Manzoor,3.68
109600,Alone,Monica,3.98
18955,Alone,Justin,4.02
33299,Alone,Iso,4.27
93921,Alone,Nikita,3.99
77324,Alone,Ana,4.13
31496,Alone,Sanja,4.01
14271,Relative,Virginia & Steve,3.98
42233,Alone,Cecil,3.89
81594,Alone,Joi,3.86
36112,Alone,Terumi,4.07
37581,Alone,Michael And Meredith,3.92
102586,Alone,Harrison,3.94
23674,Alone,Basile,3.81
102153,Alone,Bobi,4.29
122464,Alone,Albert,3.84
98707,Alone,Josh,4.06
111558,Alone,Katharine,4.11
64642,Alone,Hifza,4.15
67883,Alone,Athelstan,3.74
54768,Alone,Julie,4.24
110595,Alone,Charles,3.91
82289,Alone,Athelstan,3.61
71191,Relative,Amy,4.13
68871,Alone,Kris,4.41
54106,Alone,Farrah,3.75
71229,Relative,Montserrat,3.87
75278,Alone,Erin,3.74
33472,Alone,Ro,4.38
78961,Alone,Juliette,4.34
78217,Alone,Jenna,3.89
35618,Alone,Christi,4.12
8376,Alone,Maria,4.24
115075,Alone,Eric,4.02
73822,Alone,Rocco,3.65
6865,,Keisuke,3.7
30291,Alone,Alexandra,3.78
35436,Alone,BNB-Resorts By RC,3.66
86101,Alone,Shari,3.8
41809,Alone,Vasili,3.57
54673,Alone,Avery,4.29
99735,Relative,Samuel,3.24
95721,Alone,Omar Â£ Jacqueline,3.66
54765,Alone,Cindy,4.2
25770,Alone,Robert,3.75
8834,Alone,Ed,3.89
93482,Alone,Emi,3.92
76846,Relative,Jac,3.87
45699,Alone,Noam,4.06
85983,Relative,Emily,3.59
57330,Alone,Kate,3.65
4101,Alone,Eugon And David,4.12
44874,Alone,Dongho,4.15
11938,Alone,Jonathan,4.22
50652,,MyCity,3.78
81318,Relative,T,4.27
45236,Alone,Anna,4.34
22911,Alone,Jill,4.11
123594,Alone,Taka,3.88
43100,Alone,Roger,4.29
120093,Alone,Roy,4
41083,Relative,Shay,3.86
47036,Alone,Daniel,4.06
110543,Alone,Stephen,4.17
43412,Alone,Chris,4.05
68910,Alone,Sheri,4.16
14229,Alone,Delphina,4.29
65093,Alone,Cody,3.6
117614,Relative,Lai-Lin,3.64
125225,Alone,MyCity,3.84
52212,Alone,Sara,3.81
66032,Alone,Nadav,4.55
115060,Partner,Caroline,4.2
95826,Alone,Patrice,3.74
61863,Relative,Casey,3.68
75557,Relative,Michael,4.06
103607,Alone,Bettina,4.14
30963,Alone,Alex,3.98
84359,,Vanessa,3.49
95418,Alone,Raymond,4.13
80682,Alone,Miles,3.8
99767,Alone,Michael,4.11
57430,Alone,Lisa,3.61
94080,Alone,Simon,3.98
82627,Partner,Maya,4.11
1302,Alone,Michael,4.28
97799,Alone,Simon,3.66
42051,Alone,Julia,4.38
60360,Relative,Yves,3.73
33440,Kids,Georgia And Kevin,3.86
51840,Relative,Rebekah,3.82
22126,Alone,Gina,3.75
95629,Alone,Ryan,4.01
27799,Alone,Paul,3.63
120026,Alone,Jaleh,3.65
52052,Relative,Triny,3.68
115757,Alone,Christine,3.41
125468,Partner,Raja,3.84
110815,Alone,Eunjin,4.07
22348,Alone,Sasha,4.07
102703,Alone,Jacob,4.12
90940,Alone,Kimberly,3.72
19986,Partner,Ioanna,3.66
72580,Relative,Dustin,3.68
31129,Relative,Abbi,3.95
24674,Alone,Audrey,4.15
11941,Alone,Steve,4.08
52008,Alone,Charlotte,4.29
74270,Partner,Julian,3.59
101054,Alone,Ken,4.05
538,Partner,Vilena,4.31
110415,Relative,Donna,3.46
31397,Alone,Evan,4.04
4811,Alone,Josh,4.38
30533,Alone,Kimberly,4.05
99601,Alone,Adrian,4.17
61887,Alone,Jeanne,3.64
10114,Alone,Alanah,4.16
40879,Alone,Morgan,3.74
91696,Alone,Louis,4.28
57181,Alone,Lucia,3.78
23142,Alone,Jose,4.29
88207,Alone,Tomek,4.24
5131,Alone,Nidia,3.89
20241,Alone,Katherine,3.47
110646,Alone,Agona,3.9
116591,Alone,Clayton,3.41
113144,Relative,Ziggy & Rome,4.02
14623,Alone,Ksenia & Masha,3.98
96354,Relative,Paul,3.83
86545,Alone,Wesly/Jessica,3.67
10217,Alone,Jenn,4.21
72249,Alone,Robert,3.98
79305,Alone,Pietro,3.83
35207,Alone,Tomas,3.8
26850,Alone,Lee,3.53
53961,Alone,Anamaria & Ricardo,4.2
115822,Alone,Danielle,4.23
83689,Kids,Igam,4.13
110258,Alone,Natasha,3.55
8388,Alone,Sam,3.54
11533,Alone,Monica,3.9
83733,Relative,Natalie,3.39
110571,Relative,Justine,3.67
5143,Alone,Tiffany,3.6
27943,Alone,Mike,4.34
95279,Alone,Davide,3.48
124308,Alone,Michal,3.48
81780,Alone,Shay,3.95
91250,Alone,Arden,3.7
22501,Alone,Jason,4.37
43859,Alone,Wen,3.68
43021,Alone,Yngrid And Jiovanni,3.95
20272,Alone,Adam,3.7
58898,Relative,Caleb,3.91
104443,Alone,Kate,3.67
65409,Alone,Juan,4.02
10729,Alone,Kate,4.05
99026,Alone,Rina,3.87
101960,Alone,Carl,3.92
97176,Alone,Mario,3.45
37232,Alone,Nadine,4.38
127333,Alone,Jaime,4.16
791,Kids,Michael,3.68
97975,Alone,Valentin,3.73
12271,Relative,Richard,4.09
110389,Alone,Ken,3.64
4808,Relative,Kate,3.64
54275,Alone,D,3.65
10819,Relative,Andrew,4.21
129604,Alone,Jed,4.36
100506,Partner,Helen,4.29
68490,Relative,Marianne,4.15
94749,Alone,Nika Nurkyz,4.31
19622,Alone,Joshua,3.77
115779,Relative,Benjamin,4.26
99697,Alone,Sam,4.57
104486,Relative,Laura,4.26
90004,Alone,Peter,4.09
109404,Alone,Susy,3.94
113208,Alone,Matt & Kathleen,4.42
56506,Relative,Malini,4.23
84240,Relative,Armando,3.71
56617,Relative,Shaun,4.11
51809,Alone,Lun,4.21
55105,Alone,Armando,3.9
24417,Alone,Kaitlin,4.22
126728,Alone,Mike,4
49988,Alone,Isroel,4.31
63911,Relative,Bianca,3.79
50093,Alone,Valentin,4.07
27029,Alone,Michael & Hanako,4.06
1461,Relative,Valentine,3.93
52462,Alone,Jonathan,4.1
21999,Alone,Jeffrey,3.93
66850,Relative,Ritchy,3.94
57200,Alone,Jeremy,3.59
126434,Alone,Monica,3.85
68477,Alone,Eunice,4.2
64266,Alone,Paulien,3.61
61107,Alone,Cami,4.19
124224,Alone,Cynthia,3.95
90876,Relative,Hilary,3.35
95039,Relative,Valentin,4.09
14758,Partner,Valentin,3.51
128891,Alone,Valentin,3.47
13546,Alone,Ryan,4.13
64884,Alone,Alex,3.52
121027,Alone,Jordan,4.13
52575,Alone,Philip,3.72
66922,Alone,Regina,3.61
120488,Alone,V.Stephan,4.17
7840,Alone,Masud,4.08
128403,Alone,Anthony,3.96
100820,Alone,Joel,3.95
3594,Alone,Sabrina,3.95
25841,Alone,Joe,4.28
5094,Alone,Dounia,3.54
88040,Alone,Fumiko,4.15
73673,Alone,Valentin,3.73
31779,Alone,Valentin,3.83
100066,Relative,Dwane,3.68
79361,Alone,Federica,4.03
83868,Alone,Daniel,4.07
123718,Alone,Tim,4.09
1964,,Nadine,3.91
127763,,Nadine,3.64
18079,Alone,Eric,3.49
1499,Relative,Devika,3.62
107809,Alone,Concetta,4.03
82454,Alone,Paul,3.74
103855,Alone,Jay,3.86
69128,Alone,Christophe,3.87
76944,Alone,Samantha,3.67
89754,Alone,Dwayne,3.9
48422,Relative,Clell,4.26
59876,Relative,Ryan,3.63
53117,Relative,Nicholas,4
32311,Alone,Teri,3.82
72627,Alone,Dianna,3.88
34256,Alone,Julien,4.17
42760,Alone,Tricia,4.27
8170,Alone,Casey,4.03
70982,Alone,Thiago,3.84
1060,Alone,Gabriel,4.27
66930,Alone,Santi,4.35
84253,Alone,Auset,4.37
86337,Alone,Erfan,3.94
125525,Alone,Tiffany,3.87
115984,Alone,Ryan,4.12
9085,Alone,Felix,3.9
44053,Alone,Vaki,4.3
86059,Relative,Charlie,4.1
116711,Alone,Do,3.85
115170,Alone,Danielle,4.15
59667,Relative,Cleo,4.22
127296,Alone,Eitan,3.77
37180,Alone,Amy,3.63
32440,Alone,Gaurav,4.18
36258,Alone,Claire,3.91
29354,Alone,Milly,3.9
58395,Alone,J,4.13
14041,Alone,Joe,3.82
112241,Relative,Tristan,3.83
36855,,Cat,4.13
65262,Alone,Eric,4.23
38968,Alone,Dmitriy,3.99
60249,Relative,Tiara,4.15
43922,Alone,Raquel,3.89
121936,Relative,Kathryn,4.06
35240,Relative,Laura,3.79
112227,Alone,Bianca,4.09
70805,Alone,Nicauris,4.02
36577,Alone,Maayan,4.27
51753,Alone,Julia,4.06
19204,Relative,Carolann,4.14
122558,Alone,Steven & Melissa,3.79
81040,Alone,Eun M,4.37
32110,Alone,Aaron,3.83
83680,Alone,Christina,3.7
70013,Alone,Hali,3.92
56555,Alone,David,4.27
44907,Alone,Simon,4.42
75108,Kids,Rebecca,4.22
77619,Alone,Luis,3.94
76767,Alone,Autumn,3.98
54695,Alone,Andrew,3.84
37780,Alone,Tyreik,4.04
50067,Alone,Joling,4.07
94027,Relative,Angela,3.82
39334,Alone,Delphina,3.99
85716,Alone,Melissa,4.18
78543,Alone,Estrellita,3.92
52079,Alone,Axel,3.54
55532,Alone,Steven,3.97
70988,Alone,Chadanut,4.1
107334,Alone,RenÃ©,4.11
4554,Alone,Mireille,4.3
70060,Alone,Kevin,4.03
26051,Alone,Matthew,3.69
68959,Alone,Lauren,4.13
7071,Alone,Anthony,4.21
7379,Alone,Ari,3.92
50661,Alone,Gera & Werc,4.09
116855,Alone,RoseAnne,4.47
51623,Alone,Gloria,4.31
34408,Partner,May,4.08
17574,Alone,Carlos,4.05
93144,Alone,David,3.95
57694,Alone,Joshua,3.75
44358,Alone,Angie,4.07
7036,Alone,Angie,4.16
31802,Alone,Shain,4.17
65297,Relative,Julia,4.19
4992,Alone,Jensine,3.78
89345,Alone,Katy,4.21
122923,Relative,Jenn,3.9
125259,Alone,Liam,3.76
7314,Alone,Dioni,4.51
29371,Alone,Paul,3.98
12837,Alone,Guelma,3.85
8586,Kids,Lisa,4.17
107588,Alone,Berat,4.04
72435,Alone,Alli,3.96
122791,Alone,Harry,3.65
67659,Alone,Aurora,3.94
48320,Alone,Maggie,4.12
43900,Relative,Isa,4.03
9203,Alone,Maggie,4.12
95837,Alone,Yaacov,4.15
45313,Relative,Raymond,4.32
106988,Alone,Nicole,4.05
67056,Alone,Will,3.99
61418,Alone,Yaacov,4.19
28144,Relative,Yaacov,3.56
59780,Alone,Yaacov,4.31
119377,Alone,Sofia,4.52
19423,Alone,Natalie,3.74
117758,Alone,Ryan,4.15
35208,Alone,Michi,3.89
51159,Relative,Lyuda,4
24131,Alone,Christie,4.12
14302,Alone,Nikita,3.63
54737,Alone,Joe,4.25
6663,Alone,Devin,4.33
52697,Alone,Sara Kate,3.93
50436,Alone,Carly,4.51
9138,Alone,Ja,4.06
37789,Alone,Clotilde & Nicolas,3.89
35640,Alone,Greg,3.75
33497,Alone,Costas,3.8
88179,Alone,Vanessa,4.2
56135,Alone,Jacob,4.07
22639,Alone,Jeremy,4.33
12770,Alone,Cliff,3.97
58445,Alone,Christopher,4.43
65893,Alone,Anna,3.58
49442,Relative,Julie,3.91
23835,Alone,Hadass,4.03
118128,Relative,Prashant,4.18
30782,Relative,Safa,4.2
116597,Alone,Demettre,4.17
76885,Relative,Berat,4.14
31384,Alone,Stephen,4.06
12105,Alone,Ceilidh,4.08
19527,Alone,Lyra,3.57
43659,Alone,Nathan,4.23
50939,Alone,Michael,4.16
40389,Alone,Joseph,4.15
71083,Alone,Christopher,3.93
127570,Alone,Karlyn,4.01
34135,Alone,Emily,4.05
98985,Alone,Figgins,4.11
52086,Relative,Armando,4.32
43677,Alone,Armando,3.72
96909,Alone,Seth,4.05
16866,Alone,Ben And Jane,3.85
47175,Alone,Lamark,3.89
102094,Alone,Jason,3.96
82529,Alone,Darlene,4.21
116881,Alone,Paulo,4.12
85282,Alone,Greg,4.11
45908,Alone,Alison,4.18
121324,Alone,James,4.13
82933,Alone,Max,4.46
74363,Alone,Mirco,3.75
41040,Alone,Margaret And Orville,4.1
122543,Alone,Martha,4.44
48323,Relative,John,3.84
95505,Alone,Stacey,3.58
60243,Alone,Anders,4.37
24631,Alone,Angela,4.08
106757,Alone,Lauren,4.08
22781,Alone,Marilyn,3.5
41684,Alone,Marilyn,4.22
19970,Alone,Kathy,3.81
112666,Alone,Chester,4.14
43003,Alone,Alizee,4.13
115383,Alone,Gautam,4.3
80070,Alone,Aspano,3.99
2040,Alone,Daniel,4
32298,Alone,Barry,3.89
28750,Alone,Robert,4.25
41472,Alone,Lily,4.15
123408,Alone,Matthew,4.08
84049,Alone,ChÃ©rie,4.28
73238,Alone,Maggie,3.96
48972,Alone,Ed,4.1
31337,Alone,RenÃ©,3.93
93942,Alone,Rossana,3.77
95030,Alone,Melani,3.82
83829,Alone,Ero,4.1
115993,Alone,Michael,4.07
8310,Alone,Tiffany,3.65
98233,Alone,Abra & Domenic,4.14
75963,Alone,Sam,3.88
86439,Alone,Tamarinda,3.92
113336,Alone,Bonnie,4.42
63534,Relative,Danni,4.08
6446,Alone,Dennis,4.11
117745,Partner,Ralph,4.17
54166,Alone,Concetta,3.9
68169,Alone,Karen,3.95
9680,Alone,Karen,3.94
85959,Alone,Nancy And John,3.41
69966,Alone,A. Kaylee,3.63
95743,Partner,Steph,3.47
11495,Alone,RenÃ©,4.03
57351,Alone,Amanda,3.82
11628,Alone,John,3.91
8196,Alone,Chris,4.04
122548,Alone,Tipicah,4.02
57916,Alone,Chito And Xavier,4.37
27563,Alone,Riley,4.1
119531,Partner,Chito And Xavier,4.53
48776,Alone,Giselle,4.01
103525,Alone,Alison,4.4
44831,Relative,Xenia,3.87
125718,Alone,Carlotta,3.91
32199,Alone,J,4.57
44918,,Ankit,4.12
95333,Alone,Jennifer,3.97
21163,Alone,Vikas,3.65
101507,Alone,Trouve,3.41
56764,Alone,Liliana,4.07
92986,Alone,Philip,3.82
73431,Alone,Brandon,3.98
93439,Alone,Dana  (& Justin),3.82
18560,Alone,John And Colleen,4.12
49311,Alone,Gina,4.11
59354,Kids,Karen,3.87
48603,Relative,Natalie,3.96
84935,Alone,Sophie,3.8
125742,Alone,Alyssa,3.96
74405,Alone,Matt,4.08
126313,Alone,Emilia,4.18
38853,Alone,Karthik,4.09
2168,Alone,Mirela And Daniel,4.08
51625,Alone,Joe,4.15
116827,Relative,Ramin,3.85
106453,Alone,Vinny,3.61
23074,Alone,Manesh,4.38
77111,Alone,Daniel,4.2
126976,Alone,Felicity,3.94
59899,Relative,Joseph,3.87
120847,Alone,Steph,3.92
96300,Relative,Walesca,4.12
27744,Alone,Shea,4.26
83102,Alone,Sara,3.89
84829,Alone,Adi And Evangel,4.13
127241,Alone,Stephen,4.34
34579,Alone,Laura,4.24
92585,Alone,Kevin,4.11
28442,Alone,Luis,3.8
87561,Alone,Joe,4.13
120474,Kids,Wade,4.2
47081,Alone,Caitlin,3.82
18385,Alone,Shane & Nicole,3.88
118181,Relative,Corey,4
64515,Alone,Mark,4.44
14362,Alone,Ali,3.76
113761,Alone,Yana,4.04
23253,,Taylor,4.47
120275,,Gonda,4.04
66605,Alone,Jennifer,4.02
68258,Alone,Azza,3.96
10179,Alone,LeeAna,4.14
124680,Alone,George,4.1
67492,Alone,Chris,4.34
127809,Alone,Olya,4.1
13596,Alone,Su Lim,3.71
47635,Alone,Viviana,4.36
41979,Alone,Chang,3.96
108856,Alone,Daniel,4.02
14791,Relative,Vita,4.14
94490,Alone,Esaies,4.18
46621,Relative,Laurence,3.74
38131,Relative,Tina,3.96
62536,Alone,Mike And Lori,3.84
74125,Alone,Chelsea,4.11
111319,Relative,Miyu,3.98
47925,Relative,Dylana,4.3
70335,Alone,Cem,3.77
62688,Alone,Bev,4.1
65912,Alone,Katie,4.15
85869,Alone,Hope,3.68
77765,Alone,Aryn,4.38
21934,Alone,Sharon,4.13
35827,,Mika,3.9
86391,Alone,Kelsey,3.74
88776,Alone,Natalie,4.16
52571,Alone,Danielle,3.96
34126,Alone,Mario,4.06
471,Alone,Mada,3.83
3685,Alone,Dan,4.06
20878,Alone,Shimin,3.9
40961,Alone,Ã‰lodie,4
101060,Alone,Shimin,3.75
32380,Alone,Kabak,4.18
84606,Alone,Patricia,3.82
24978,Alone,Mabel,3.87
36586,Alone,Aron,4.1
82320,Relative,Yaacov,4.32
36454,Relative,Yaacov,4.07
109121,Partner,Yaacov,3.94
58563,Alone,Adel,3.53
31097,Alone,Brian,4.11
6697,Relative,Adi And Evangel,3.73
99628,Alone,Daniella,4.04
85559,Alone,Wilson,4.1
93685,Alone,Eric,4.17
96957,Others,Auset,4.3
109825,Alone,Genae,3.66
6158,Alone,Jeremy,4.24
76235,Alone,Tyler,4.05
73235,Partner,Taylor,4.5
21995,Relative,Sunshine,4.12
64262,Alone,Carolyn Li Ming,4.27
73437,Alone,Rebecca,4.14
41404,Alone,James,4.09
87611,Alone,Daniel,4.64
55485,Alone,Arianna,4.11
114461,Alone,Yuval,3.5
46756,Alone,Shelley,4.18
60889,Alone,Chase,4.35
33966,Relative,Ruchi,3.79
46705,Alone,Paul,3.89
90112,Alone,Jose Luis,3.97
90100,Alone,Gina,3.92
89894,Alone,Dan,3.59
25013,Alone,John,4.24
7890,Alone,RenÃ©,3.73
82750,Alone,Amy,4.24
19360,Alone,Sheila,3.45
60965,Kids,Sam,4.15
34473,Alone,Estie,3.88
6664,Alone,Estie,4.03
22784,Alone,Gyaltsen Benita,4
117096,Alone,Alina,3.63
43407,Partner,Mel,4.05
106778,Relative,Robert,3.58
82173,Alone,Marc,3.5
113984,Alone,Kay,3.76
49882,Alone,Leslie,4.24
123856,Relative,Patrick,4.03
87981,Alone,Jennifer,4.08
80720,Alone,Haydee,3.91
54112,Alone,Jackie,4.11
122767,Alone,Polly,4.07
48262,Relative,Stephanie,4.25
8676,Alone,Chang,3.99
18320,Relative,Fernando,4.11
106117,Alone,Lilian,3.91
112696,Relative,Anna,3.61
29238,Alone,Mitsue,3.58
11535,,Marcella & Saidat,4.37
28795,Alone,Sam,4.1
69946,Alone,Alejandro,4.4
12925,Alone,Monica & Robin,4.19
37954,Alone,Anna Marie,4.06
119187,Alone,Jaclyn,4.22
66557,Alone,Kimberly,3.78
40747,Alone,Jay,3.8
82162,Alone,Cesar,3.95
20195,Alone,Teresa,3.61
75667,Alone,Amy,3.83
67675,Alone,Banu,3.95
109972,Alone,Ria,4.1
120694,Alone,Cely,3.76
30579,Partner,Gaia,3.96
6287,Alone,Graham And Ben,3.91
17845,Alone,Graham And Ben,3.94
99184,Alone,Marcella & Saidat,4.19
39268,Alone,Jazmine,3.81
92350,Relative,Thea,4.18
58316,Alone,Marija,4.08
27642,Alone,Veronique Camille,4.5
75073,Alone,Veronique Camille,3.92
87490,Alone,Travis,4.02
124512,Alone,Jj,3.91
16737,Relative,Jesse,4.15
42194,Alone,June,4.18
112856,Alone,BeautifulHarlem,4.06
53466,Relative,Irisha,3.92
91084,Alone,Paige,4.05
14401,Alone,Blessing,4.06
8474,Alone,Annie,4.08
41418,Alone,Faye,3.76
55793,Alone,Lev,3.84
20946,Alone,Palma,3.77
56561,Alone,Dane,4.23
60308,Relative,Cat,3.87
28671,Alone,Izabel,4.02
85322,Alone,Kareem,4.19
114415,Alone,Sen,3.42
54314,Alone,Michelle,3.99
7145,Alone,Shane,3.92
115768,Alone,Daniel,3.85
14345,Relative,Phuong,4.23
92479,Relative,Shane,4.07
82540,Alone,Diana,3.78
73116,Alone,Christopher,4.16
16676,Alone,Joey,4.01
127269,Alone,Adisson,4.43
55349,Alone,Daniel,4.14
81240,Alone,Cris,3.89
102505,Alone,Johanna,4.17
91755,,Wenli,4.17
7464,Alone,Rachel,3.98
28895,Alone,Arianna,3.62
749,Alone,Amin,4.12
27001,Relative,Peggy,4.3
73125,Alone,Francesco,4.01
63818,Alone,Nicolle,3.79
30207,Alone,Ivan,4.12
