Eligible_id,Client_Income,Client_Income_Type,Active_Loan,Credit_Bureau,
53521,17100,Service,0,2,
107086,31500,Service,0,2,
101414,24750,Commercial,0,,
4062,13500,Service,1,,
55163,23400,Service,0,1,
81641,7650,Service,1,,
66381,8100,Retired,0,0,
39631,13500,Retired,1,3,
115304,31500,Service,0,2,
68478,13500,Service,0,1,
42284,9000,Service,0,2,
108092,31500,Commercial,0,4,
111448,22500,Service,1,4,
69216,13500,Govt Job,0,2,
40145,17100,Commercial,1,0,
21800,13500,Service,1,4,
7217,14850,Commercial,1,4,
31960,,Govt Job,0,,
99512,9000,Service,1,4,
89293,12150,Service,1,,
35619,14850,Retired,0,2,
31402,27000,Retired,0,3,
102321,13500,Service,1,,
43624,8100,Commercial,,5,
107022,22500,Commercial,1,9,
32593,14850,Service,0,0,
91573,13500,Service,1,1,
5869,36000,,1,5,
31814,15750,Service,0,3,
37381,31500,Service,1,2,
88704,18000,Service,1,2,
79440,36000,Service,0,5,
127273,15750,Service,0,0,
12937,6750,Service,1,,
23263,15750,Commercial,1,2,
84660,17100,Service,1,2,
37528,13500,Retired,0,,
99727,11250,Service,0,,
60179,18000,Commercial,1,0,
19362,12150,Govt Job,1,1,
87052,6750,Service,1,1,
106284,14400,Service,0,3,
48157,13500,Service,0,0,
28505,10665,Retired,1,1,
88477,15750,Service,0,0,
105370,11250,Service,0,4,
9750,9000,Service,0,5,
87434,20250,Commercial,0,,
49972,12150,Service,1,1,
14177,12600,Service,1,2,
51572,18000,Service,1,2,
52302,20250,Commercial,1,0,
52681,22500,Commercial,0,4,
74341,6750,Service,1,,
79654,18000,Retired,1,2,
109239,15750,Service,0,3,
22512,9000,Service,1,0,
84282,5850,Service,1,,
40186,,Service,1,2,
239,6300,Service,1,,
45684,13500,Commercial,0,7,
18610,11250,Service,1,1,
14927,11250,Service,1,4,
100029,11250,Retired,1,4,
102443,18000,Service,1,1,
25262,20250,Retired,0,2,
98368,9000,Service,0,,
107505,13500,Service,0,2,
70786,9000,Service,0,1,
45956,36000,Service,0,2,
90381,11250,Retired,1,3,
47592,6750,Retired,0,0,
85751,11250,Commercial,0,0,
103356,12600,Service,0,,
121498,3600,Retired,1,1,
50301,12600,Service,0,,
111030,11250,Retired,0,1,
1744,15750,Retired,0,5,
115409,13500,Service,0,7,
22926,15750,Service,,6,
39719,11250,Service,0,6,
49187,31500,Commercial,1,6,
25430,36000,Service,1,0,
56515,27000,Service,0,3,
20138,24750,Service,0,4,
60799,,Retired,0,4,
19906,4950,Retired,0,,
20933,18900,Commercial,0,0,
106436,8100,Service,0,,
129525,27000,Service,0,0,
10755,10800,Service,0,2,
67313,15750,Retired,,1,
55762,6750,Service,1,4,
116031,11250,Service,0,2,
6258,29250,,0,,
37261,24750,Commercial,0,0,
683,11250,Govt Job,1,1,
107493,18000,Retired,0,2,
87156,,Service,,1,
80499,18000,Commercial,1,2,
108223,18000,Retired,1,2,
20697,12375,Retired,1,0,
14167,9000,Service,1,1,
10745,20250,Service,0,2,
103015,7650,Retired,0,1,
41752,7650,Service,0,5,
10923,13500,Service,0,,
32477,16200,Service,1,0,
110999,,Service,0,0,
18029,29250,Commercial,0,3,
125549,11250,Service,0,2,
65128,14400,Govt Job,1,1,
72421,13500,Service,1,2,
127466,22500,Retired,,2,
54501,8100,Retired,0,6,
92635,,Service,1,3,
83512,27000,Commercial,1,2,
70932,18000,Commercial,1,2,
117355,13500,Govt Job,1,,
76856,18000,Commercial,0,2,
7250,12150,Service,0,,
66426,9622.8,Commercial,0,0,
108868,27000,Govt Job,1,1,
64243,20250,Service,0,1,
111191,24750,Retired,0,0,
43172,9000,Service,0,3,
84938,27000,Commercial,1,0,
4813,18000,Commercial,1,2,
107830,13500,Service,0,6,
87884,36000,Commercial,1,3,
88259,8550,Service,1,3,
119550,11250,Service,1,0,
62745,6750,Service,1,4,
7882,24750,,0,6,
82476,13500,Commercial,0,2,
89781,9000,Service,0,5,
5569,22500,Commercial,1,2,
46850,13500,Retired,0,1,
6991,18000,Retired,1,6,
60040,15750,Service,1,1,
31325,9000,Service,1,,
34292,,Service,0,3,
103502,36000,Service,1,3,
72035,15750,Service,1,0,
108728,20250,Commercial,1,0,
117220,,Service,0,1,
87900,13500,Service,0,1,
829,2790,Retired,1,,
66214,13500,Commercial,0,4,
100440,21600,Service,1,1,
113619,11250,Commercial,0,0,
45096,,,1,2,
94073,18000,Service,1,3,
127292,22500,Commercial,,0,
43434,15750,Service,0,0,
1291,20250,Commercial,1,0,
41658,22500,Retired,0,0,
85818,15750,,0,0,
16830,9000,Service,1,1,
81963,15750,Service,1,0,
46197,18000,Service,0,0,
92516,20250,Retired,1,1,
105412,27000,Commercial,0,,
18795,45000,Commercial,0,0,
59708,6750,Commercial,1,2,
109012,13500,Commercial,0,0,
10590,30600,Commercial,0,0,
75642,6750,Commercial,1,,
112033,27000,Service,0,1,
108159,36000,Service,1,2,
2708,13500,Commercial,0,,
125430,14850,Retired,1,5,
39658,11700,Retired,0,0,
84570,11250,Service,1,2,
52993,,Commercial,0,2,
68912,34650,Service,1,2,
111732,11250,Retired,1,,
96695,,Govt Job,1,3,
42048,6750,Service,0,0,
126556,13500,Govt Job,1,0,
109780,24750,Govt Job,1,2,
26052,15750,Commercial,1,3,
82514,5625,Retired,0,4,
118761,24750,Retired,1,0,
42038,25650,Retired,0,,
57688,22500,Service,1,3,
4694,6750,Service,0,4,
16177,9450,Service,1,1,
43394,13500,Service,1,0,
37105,15750,Retired,0,6,
72105,12600,Service,0,2,
22041,25650,Service,1,2,
27890,14850,Service,1,1,
89793,11250,Service,0,3,
108324,6750,Retired,0,0,
95415,15750,Service,0,,
103519,9900,Retired,1,0,
16339,13500,Retired,1,4,
82467,31500,Commercial,0,,
45577,,Service,0,0,
97317,20250,Service,0,3,
100962,15750,Govt Job,1,0,
99813,9900,Govt Job,1,0,
90278,6750,Retired,1,2,
64470,6750,Retired,1,0,
105323,15750,Retired,0,2,
3976,58500,Service,1,1,
63031,13500,Service,0,1,
125727,27900,Govt Job,,4,
110485,20250,Retired,0,1,
63568,24750,Retired,0,1,
53007,9000,Commercial,0,1,
55054,13950,Commercial,1,2,
66364,27000,Service,1,9,
108119,24750,Service,1,2,
101165,9000,Service,0,0,
44765,27000,Service,0,4,
76409,49500,Commercial,1,,
70339,12600,Retired,0,2,
57474,18000,Commercial,0,,
33624,15750,Service,1,,
82399,15750,Service,0,6,
70971,13500,Commercial,0,2,
60818,13500,Retired,0,0,
76946,9900,Commercial,0,1,
109434,9000,Retired,1,3,
37934,13500,Service,0,2,
44331,13500,Govt Job,0,2,
123971,28350,Service,1,2,
55449,13500,Service,1,4,
35722,11250,Commercial,1,4,
51080,16650,Commercial,1,1,
93793,31500,Service,0,0,
28937,24750,,0,3,
99200,15750,Govt Job,0,0,
45038,13500,Service,0,0,
77904,11250,Service,1,,
48040,81000,Commercial,0,2,
98190,15750,Commercial,1,3,
21368,11250,Govt Job,0,,
31765,27000,Commercial,1,1,
21047,13500,Service,1,1,
103337,13500,Service,0,2,
28946,15750,Commercial,0,3,
56398,12150,Service,1,0,
61187,,Service,1,2,
89553,15750,Service,,0,
97325,11700,Retired,1,4,
97564,,Service,1,2,
9111,18000,Service,0,0,
74490,6300,Retired,1,4,
123922,11250,Service,1,2,
59584,11250,Service,1,2,
50674,19350,Service,0,2,
278,11250,Service,0,2,
29364,13500,Commercial,0,1,
4537,22500,Commercial,1,,
61000,13500,Govt Job,1,1,
93972,13500,Commercial,1,0,
84101,15750,Retired,1,0,
46940,24750,Service,1,4,
5404,22500,Commercial,1,3,
45879,12600,Commercial,0,3,
28812,5535,Service,0,1,
2930,13500,Service,0,,
105491,18000,Commercial,1,0,
88575,9000,Service,1,1,
73675,13500,Commercial,0,5,
84956,11250,Service,0,3,
98865,20250,Commercial,1,0,
53528,27000,Service,0,4,
82695,13500,Service,1,1,
113314,11250,Service,0,2,
17682,4500,Service,1,1,
113247,18000,Service,1,,
6494,18000,Commercial,0,1,
38931,9000,Retired,0,1,
42392,27000,Service,1,,
47666,15750,Service,0,2,
120810,10350,Retired,0,1,
22682,22500,Service,0,5,
3694,10350,Retired,0,0,
71052,18000,Service,1,2,
34104,11250,Service,1,2,
65889,6750,Service,1,2,
74732,9000,Service,0,3,
29091,20250,Service,1,0,
112443,9000,Service,1,2,
97828,27000,Service,1,1,
67125,22500,Service,1,4,
58333,17100,Service,1,,
18606,6750,Service,1,,
21937,27000,Retired,1,3,
1515,4950,Service,0,3,
12960,10800,Commercial,1,,
75203,11250,,0,,
32940,13500,Service,0,1,
5080,18900,Retired,0,0,
120336,11250,Service,1,,
102260,40500,Commercial,0,7,
63557,11250,Commercial,0,7,
35990,11250,Govt Job,0,2,
105890,9000,,1,5,
64667,15750,Service,1,,
122378,11250,Service,0,0,
111466,6750,Retired,1,1,
113745,45000,Retired,0,7,
2992,22500,Service,1,1,
69405,,Retired,1,,
54820,18000,Commercial,0,0,
45643,,Service,0,1,
60673,6750,Service,0,0,
120878,18000,Service,0,4,
49228,11250,Retired,1,1,
56242,15750,,,7,
15032,25650,Service,1,1,
118447,20250,Service,0,5,
18754,16650,Service,1,0,
68713,13500,Retired,0,,
31069,13950,Retired,0,0,
125535,8100,Service,1,,
13407,23400,Service,0,3,
74159,20250,Retired,0,,
17391,18000,Service,1,0,
126862,9000,Service,0,,
37847,6300,Service,1,1,
129123,22500,Commercial,1,,
20941,29250,Commercial,1,4,
99972,15750,Retired,0,5,
38836,33750,Retired,1,6,
17400,8550,Retired,1,4,
22625,22500,Service,0,6,
112814,24750,Service,1,1,
37173,,Service,0,2,
22497,13950,Service,1,1,
34197,15750,Service,0,3,
80340,9000,Retired,1,1,
90396,8100,,0,1,
31222,10800,Retired,1,2,
40647,,Service,1,,
33012,18000,Service,1,1,
6391,9000,Retired,1,0,
126539,13500,Commercial,0,,
16327,9000,Service,1,3,
31255,30600,Service,0,0,
47588,15750,Service,0,6,
111562,9000,Service,1,1,
43681,6750,Service,1,1,
72877,9000,Govt Job,0,2,
37307,18000,Commercial,0,0,
40241,33750,Commercial,1,0,
124010,6300,Service,1,1,
43097,18000,Retired,0,2,
111487,18000,Service,0,,
65581,11250,Commercial,1,0,
64265,18000,Commercial,0,2,
75102,15300,Service,0,1,
105716,9000,Service,1,2,
82837,31500,Service,0,,
69772,11250,Service,1,,
109725,6750,Retired,1,5,
107831,13500,Service,0,2,
80326,11250,Commercial,1,,
104258,30577.95,Commercial,1,0,
76686,22500,Service,0,4,
10074,9000,Service,0,1,
88610,7200,Retired,0,1,
113482,14400,Commercial,0,1,
81011,13500,Service,0,2,
5867,11250,Service,0,2,
85454,18000,Service,1,0,
11031,13500,Service,1,,
86297,11250,Service,0,0,
5004,40500,Service,0,2,
4180,9000,Retired,0,3,
36123,8100,Retired,1,,
110391,,Commercial,0,2,
60852,18000,Service,1,7,
4027,18450,Commercial,1,0,
27223,7200,Retired,1,3,
119076,24750,,1,0,
2325,16650,Retired,0,4,
88988,19800,Govt Job,1,3,
121067,31500,Commercial,1,6,
15004,7650,Service,1,3,
107565,8325,Govt Job,0,,
58278,22500,Service,0,3,
56008,20250,Commercial,0,2,
35216,11250,Service,1,1,
108568,15750,Retired,0,4,
58268,9900,Service,0,2,
66467,11250,Service,0,,
7487,6750,Retired,1,2,
35026,9000,Commercial,1,5,
22089,15750,Service,0,0,
107896,13500,Service,0,3,
10788,15750,Govt Job,1,,
34215,10800,Commercial,1,1,
90538,15750,Service,0,2,
26483,11250,Retired,1,6,
11404,10350,Service,1,2,
5713,,Service,1,,
33746,15750,Retired,1,1,
53826,13050,Service,1,1,
125836,13500,Service,,1,
16758,15750,,1,4,
116341,18000,Commercial,0,1,
123457,33750,Commercial,0,5,
118957,11250,Retired,1,1,
53891,27000,Commercial,1,4,
65836,13500,Service,1,2,
55765,20250,Service,1,7,
32023,18000,Service,0,2,
49041,15750,Commercial,0,2,
11742,,Commercial,1,1,
81407,22500,Service,0,6,
33363,5400,Service,0,1,
42856,27000,Commercial,0,3,
61409,9000,Commercial,1,2,
37284,13500,Service,1,,
113340,16200,Service,0,1,
61378,18000,Service,0,0,
117206,8550,Service,0,0,
68625,8100,Retired,0,,
85514,13500,Service,0,,
107442,17100,Service,0,0,
99390,18000,Govt Job,1,3,
88008,9675,Retired,0,0,
124873,11250,Service,0,2,
73033,11250,Retired,0,0,
1692,11250,Commercial,0,,
126010,29250,Service,1,,
16482,40500,Commercial,0,0,
59623,13500,Service,1,1,
107204,40500,Commercial,1,1,
128511,24750,Commercial,1,,
93780,11250,Service,0,,
84563,13500,Commercial,1,2,
61435,11880,Service,0,1,
43437,11250,Retired,0,6,
112837,20250,Service,0,,
117672,11250,Service,0,1,
91129,13500,Service,0,,
25301,13500,Commercial,0,3,
106951,20250,Service,,0,
16268,13500,Service,0,0,
67107,12150,Service,1,3,
61476,18000,Service,1,5,
86483,,Service,1,1,
125422,13500,,1,1,
20381,18000,Commercial,0,,
106780,18000,Service,1,3,
66453,18000,Service,1,0,
6484,6750,Service,1,3,
30867,22500,Service,1,2,
691,13500,Service,0,1,
2656,20250,Service,1,1,
98513,16875,Service,1,,
20679,11250,Retired,0,0,
28156,33750,Commercial,0,7,
29122,,Service,1,1,
20663,31500,Retired,1,0,
76758,9000,Govt Job,0,0,
122833,11250,Service,1,,
13975,15750,Service,1,6,
110125,11250,Service,1,2,
80216,36000,Service,0,3,
31609,8550,Commercial,0,1,
101477,18000,Govt Job,1,5,
12141,12150,Retired,0,0,
28412,36000,Commercial,0,6,
14233,22500,Service,1,3,
30338,22500,Service,1,5,
126746,11250,Service,0,2,
83464,6750,Service,0,3,
70200,18000,Service,1,2,
93896,11250,Commercial,1,,
61300,6750,Service,1,2,
65154,13500,Commercial,1,3,
84628,10350,Retired,1,4,
68750,9000,Retired,1,4,
53824,14400,Retired,0,0,
24351,10254.6,Commercial,0,1,
43010,24750,Commercial,1,2,
62138,15750,,1,5,
88860,11250,,1,2,
91868,12600,Service,0,2,
106990,6750,Retired,1,2,
52365,24750,Retired,1,1,
22294,13500,Service,1,5,
25139,13950,Retired,1,5,
159,5850,Service,1,5,
75498,54000,Commercial,,2,
84188,20250,Service,1,1,
73587,18000,,0,2,
39688,9270,Service,1,1,
20644,12150,Service,1,3,
78950,13500,Service,1,8,
35336,22500,Service,1,3,
127865,13500,Service,1,5,
30285,12150,Retired,1,2,
126891,11250,Govt Job,0,1,
60188,13500,Service,0,,
8293,31500,Service,1,3,
61871,11250,Retired,1,,
121949,11250,Retired,1,1,
7801,15750,Service,0,,
90652,15750,Commercial,1,3,
16140,18000,Service,0,2,
49492,16650,Service,1,2,
126086,17617.5,Commercial,1,2,
38949,31500,Govt Job,1,4,
24018,11700,Service,1,2,
23736,22500,Service,0,,
12750,9000,Service,0,0,
117496,11250,,1,0,
42164,25200,Service,0,4,
53119,9000,Retired,0,0,
61721,11700,Service,0,1,
79701,42750,,1,0,
128177,14850,Service,0,4,
103633,13500,Service,1,1,
42336,21150,Govt Job,1,,
7701,31500,Service,0,3,
122098,9000,Service,1,,
19856,13500,Service,1,,
22324,18000,Commercial,1,1,
24575,9000,Retired,0,0,
50623,15750,Commercial,1,5,
80632,20250,Commercial,1,1,
40272,24750,Commercial,1,1,
27577,15750,Service,0,,
90647,11250,Service,0,,
70508,22500,Govt Job,0,2,
61740,13500,Service,0,,
58375,22500,Service,0,3,
11512,58500,Commercial,0,0,
31093,18000,Service,1,,
109469,45000,Service,0,0,
13025,27900,Commercial,1,,
69265,13500,Service,0,,
61633,13500,Service,1,2,
75261,11925,Retired,1,2,
67564,31500,Commercial,1,5,
65525,15750,Service,0,0,
111755,13500,Service,0,,
453,11250,Service,0,4,
4497,8100,Commercial,0,1,
4878,10278,Commercial,0,9,
50430,12150,Service,1,3,
114169,22500,Govt Job,0,0,
42130,40500,Commercial,0,0,
26753,18000,Commercial,0,4,
87772,9900,Service,1,3,
128500,15750,Service,1,1,
73584,15750,Commercial,1,1,
68714,9000,Retired,1,3,
51302,15750,Service,0,3,
116036,13950,Service,1,3,
105750,15750,Retired,1,1,
89897,15750,Service,1,,
40160,6750,Service,1,1,
129544,29250,,0,,
89127,6750,Retired,0,,
122648,14850,Service,0,7,
20786,31500,Service,0,,
119067,11250,Govt Job,0,3,
45602,18900,Service,0,1,
108631,12150,Retired,0,1,
64175,22500,Commercial,1,,
33384,20250,Commercial,0,2,
7370,4770,Retired,0,1,
25820,13500,Retired,1,0,
77157,10350,Service,1,3,
50812,18000,Service,0,3,
849,38250,Govt Job,0,0,
67220,31500,Commercial,1,2,
119286,9000,Service,1,1,
125761,6750,Retired,0,1,
90790,15750,Retired,1,7,
21071,20250,Commercial,1,0,
1372,12150,Service,0,,
99220,20250,Service,1,2,
36227,22500,Commercial,0,3,
66896,16200,Service,0,1,
9537,9000,Commercial,0,2,
24244,18000,Commercial,1,1,
99859,13500,Service,0,5,
30008,9000,Service,1,,
101682,14400,Commercial,0,,
7929,16650,Retired,0,1,
32718,11250,Service,1,,
114435,13500,Retired,1,1,
103085,7650,Service,1,,
10652,45000,Govt Job,1,1,
67437,13500,Service,1,1,
14394,8100,Service,0,2,
29273,24300,Service,1,0,
51552,20250,Commercial,1,0,
59985,22500,Service,1,0,
84449,13500,Service,0,3,
95057,6750,Service,0,2,
90133,45000,Service,0,,
15165,20250,Retired,1,6,
122055,18000,Commercial,0,,
8263,13500,Service,1,4,
122220,11250,Govt Job,1,2,
39604,11250,Service,0,,
33909,15805.35,Commercial,0,2,
2504,20250,Commercial,0,0,
177,13500,Service,0,1,
3341,15750,Service,1,0,
41336,18000,Commercial,1,1,
33582,8100,Commercial,1,,
30775,8100,Service,,4,
42825,103500,Commercial,0,0,
104039,18000,Service,0,0,
41481,13500,Service,1,1,
129076,,,0,5,
5465,31500,Retired,1,1,
120355,22500,Commercial,1,3,
109215,33750,Commercial,1,7,
83070,11700,Service,0,1,
114692,18000,Service,0,3,
124505,27000,Service,0,4,
122820,14400,Service,0,1,
14325,5400,Retired,0,3,
64256,18000,Service,1,,
23311,11700,Retired,1,1,
93732,8100,Govt Job,0,0,
20859,18000,Commercial,0,4,
125755,15750,Retired,1,6,
57996,20250,Service,1,0,
112178,15750,Retired,0,8,
13466,13500,Service,1,3,
19008,13500,Service,0,0,
120070,24750,Service,1,0,
84598,11250,Service,1,,
69884,18000,Service,1,4,
25983,18000,Govt Job,1,0,
79592,11250,Retired,0,2,
128980,20250,Service,0,4,
99408,11250,Service,0,,
34443,13500,Commercial,1,2,
94457,5400,Service,1,0,
113916,11250,Commercial,1,0,
77440,13500,Commercial,0,0,
2653,54000,Commercial,1,,
72594,45000,Service,1,0,
26285,15750,Commercial,1,4,
112991,13500,Service,0,2,
78858,18000,Retired,0,2,
50183,24750,Govt Job,1,5,
96696,18000,Service,0,1,
2362,24300,Service,1,1,
97929,8100,Commercial,0,0,
50246,18000,Retired,0,5,
48872,13500,Commercial,0,0,
85062,27000,Commercial,0,5,
85482,13050,Service,1,,
30935,31365,Service,1,,
96083,10350,Service,1,2,
44474,17550,Service,0,5,
38076,9000,Govt Job,1,1,
113594,13500,Service,1,1,
38788,13500,Service,0,5,
30384,21600,Service,1,2,
91458,9000,Service,0,1,
79541,18000,Retired,1,1,
65879,5400,Service,1,,
70544,18000,Service,0,,
108509,27900,Commercial,1,,
107966,20250,Service,,0,
82087,11250,Service,0,6,
22715,22500,Service,1,1,
77062,11250,Commercial,1,,
127636,6750,Service,0,2,
84884,18000,Service,1,0,
6603,18450,Service,,1,
80267,19350,Retired,0,0,
116426,10800,,0,1,
10084,9000,Commercial,0,0,
70907,45000,Commercial,1,0,
48673,18000,Govt Job,1,1,
72374,18000,Retired,0,0,
34939,36000,Govt Job,0,1,
75529,9000,,1,3,
40849,18000,Commercial,1,1,
118222,27000,Retired,1,4,
64193,18000,Govt Job,1,0,
88549,9900,Govt Job,0,3,
118347,9000,,1,,
87379,20250,Service,1,5,
34881,9000,Retired,,4,
104180,17100,Commercial,1,3,
48132,,Service,1,4,
25838,13500,Commercial,0,0,
96069,5400,Retired,0,,
48425,13500,Retired,1,5,
78466,15750,Commercial,1,0,
42441,7200,Commercial,0,2,
14390,20250,Service,1,2,
22115,40500,Service,1,3,
122853,18000,Service,1,2,
70211,13500,Retired,1,5,
118911,13500,Service,,0,
20686,3600,Retired,1,3,
21558,12600,Service,0,0,
18123,18000,Commercial,0,5,
70407,6750,Commercial,1,,
127406,13500,Commercial,1,2,
108213,17100,Commercial,0,4,
78869,22500,Commercial,1,,
97419,8100,Service,1,2,
127662,22500,Commercial,1,,
28907,8100,Retired,0,4,
26,9000,Retired,0,7,
114759,15750,Service,,2,
2451,13500,Service,1,1,
43306,20250,Service,1,5,
30834,11250,Retired,1,4,
10617,15750,Commercial,1,0,
36121,12600,Retired,0,5,
3932,13500,Commercial,,3,
121584,41850,Service,1,2,
101983,18000,Retired,0,2,
127803,20250,Service,1,,
110318,18000,Retired,1,2,
64826,22500,Service,0,1,
8936,6750,Commercial,1,0,
63408,9000,Service,1,3,
37640,13500,Service,1,5,
12342,29250,Retired,0,,
49960,9000,Service,,1,
98925,35100,Service,0,1,
100374,15750,Service,1,3,
75965,30150,Commercial,0,9,
67418,9000,Service,1,2,
108491,54000,Commercial,1,0,
14514,9900,Service,1,1,
58935,14400,Service,0,2,
66795,15750,Service,1,0,
77971,11250,Service,1,0,
8480,6750,Retired,1,0,
42658,27900,Service,0,0,
35186,15750,Commercial,1,2,
2216,8100,Service,0,0,
113297,9000,Service,,2,
53568,36000,Commercial,1,5,
10857,11700,Service,1,1,
123765,15750,Commercial,1,,
128182,23850,Service,0,2,
28115,7650,Govt Job,1,1,
20897,6300,Service,0,1,
82870,18000,Commercial,1,3,
105178,15750,Service,1,2,
26678,9000,Retired,0,0,
83727,13500,Retired,1,6,
35614,18900,Retired,1,4,
69642,11250,,0,1,
73681,13500,Service,0,0,
27653,18000,Service,0,1,
89737,9000,Govt Job,1,,
4816,27000,Service,1,3,
47955,11250,Service,0,5,
17201,27000,Commercial,,,
39420,12150,Service,1,1,
107188,8100,Service,1,2,
117625,15750,Service,0,3,
70962,18000,Commercial,0,2,
44520,27000,Service,0,3,
91096,9900,Govt Job,1,0,
64365,18000,Retired,1,6,
88400,12150,Govt Job,0,0,
104417,11250,Service,0,1,
115649,11250,Service,0,,
51677,13140,Retired,1,2,
33448,16155,Retired,1,6,
124671,18000,Service,1,,
58229,29250,Govt Job,0,0,
112951,31500,Commercial,0,1,
114747,11250,Service,0,0,
67406,13500,Service,1,3,
94858,15750,Service,0,3,
99713,5400,Service,0,0,
69192,11250,Service,1,2,
64572,13500,Service,1,0,
41583,10800,Retired,1,1,
66165,7650,Commercial,0,1,
80296,7380,Service,1,1,
120477,16650,Service,1,2,
60230,5220,Retired,1,2,
97964,18900,Service,1,2,
114998,33750,Service,0,1,
63211,9000,Retired,1,4,
66839,15750,Service,1,0,
70311,22500,Commercial,1,,
94558,38250,Service,0,0,
17134,20358,Commercial,0,,
67857,21150,,1,3,
46112,13500,,1,4,
115429,15750,Service,1,3,
73687,45000,Service,0,1,
69942,15750,Service,0,3,
51123,5175,Govt Job,1,1,
63989,4500,Retired,1,3,
8574,5400,Retired,0,,
7027,9900,Service,0,2,
1071,11250,Retired,1,1,
35571,36000,Retired,1,3,
3124,18000,Retired,1,2,
92816,31500,Retired,0,7,
28337,22500,Service,0,2,
71608,8550,Service,0,3,
37685,27000,Govt Job,0,3,
86017,33750,Retired,0,0,
45211,12150,Retired,0,1,
5097,15750,Service,0,0,
99796,6750,Commercial,1,5,
67722,12600,Service,1,5,
37863,18000,Service,1,0,
47093,15750,Service,0,,
104405,22500,Commercial,1,2,
82855,20250,Service,0,,
8106,18000,Service,0,1,
83888,7650,Retired,0,2,
66540,14400,Commercial,1,0,
17064,13500,Service,0,0,
36170,36000,Service,1,1,
